Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
O=C1OC(=CCc2ccccc2)C(=O)[C@@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",218.21
C[C@@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),234.25
O=C1O[C@@H](C(O)=CCc2ccccc2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",394.3
O=C1O[C@H](C(O)=CCc2ccccc2)[C@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
O=C1OC(=CCc2ccccc2)C(=O)C1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",218.21
CO[C@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",234.25
O=C(O)C(=CC(O)=CCc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),394.3
O=C(O)CC(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),220.22
O=C(O)C=CC(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),204.23
C=CC[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",244.29
C[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
CC[C@@H]1C(=O)O[C@@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
O=C1O[C@H](C(O)=CCc2ccccc2)[C@@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),410.3
O=C1O[C@@H](C(O)=CCc2ccccc2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",394.3
CC[C@@H](CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),234.3
CC(C)[C@@H](CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),248.32
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),396.31
O=C1O[C@@H](C(O)=CCc2ccccc2)[C@@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
C=CC[C@@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),260.29
CCCC[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",260.33
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",288.39
O=C1OC(=CCc2ccccc2)C[C@@H]1O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",204.22
CCC(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),232.28
CCCC[C@@H](CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),262.35
C=CCC(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),244.29
CC[C@@H](C(=O)O)C(=O)C(O)=CCc1ccccc1,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),248.28
CCCCCCC(=CC(O)=CCc1ccccc1)C(=O)O,"[""AT{'substrate': 'plac'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),288.39
C[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",204.22
CC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",274.36
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),290.36
CCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),262.31
O=C1OC(=Cc2ccccc2)C(=O)[C@H]1O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",204.18
O=C1C[C@@H](C(O)=Cc2ccccc2)O1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=1)",190.2
CCCCC(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),246.31
CC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", 'loading: False']",TE(linear),234.25
C=CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",230.26
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",274.36
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
CCCCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),290.36
O=C(O)CCC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),192.21
CC(C)[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),248.28
C[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),220.22
CO[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
CC(C)[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),248.28
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",230.26
CO[C@H]1CC(=Cc2ccccc2)OC1=O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",204.22
CC(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),204.22
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
O=C1O[C@@H](C(O)=Cc2ccccc2)[C@H]1O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",206.2
O=C1C[C@H](C(O)=Cc2ccccc2)O1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",190.2
CCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
CO[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
O=C(O)C(O)=CC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),206.2
C=CC[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),232.28
CC(C)C(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),232.28
C[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",204.22
COC(=CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),220.22
C[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),206.24
CC(C)[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
CO[C@H]1C(=O)OC(=Cc2ccccc2)C1=O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",218.21
CCCCCC[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),276.38
CCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),262.31
C=CC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",230.26
CCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",246.31
CO[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),396.27
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),396.27
O=C1O[C@H](C(O)=Cc2ccccc2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",380.27
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",232.28
C[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",204.22
CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",274.36
CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
O=C1O[C@H](C(O)=Cc2ccccc2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",380.27
C=CC[C@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", 'loading: False']",TE(linear),246.26
CO[C@@H]1C(=O)OC(=Cc2ccccc2)C1=O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",218.21
O=C1OC(=Cc2ccccc2)C(=O)[C@@H]1O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",204.18
C[C@@H](C(=O)O)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),220.22
O=C1O[C@@H](C(O)=Cc2ccccc2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",380.27
O=C1O[C@H](C(O)=Cc2ccccc2)[C@H]1O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",206.2
O=C1OC(=Cc2ccccc2)C(=O)C1O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",204.18
CO[C@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",220.22
O=C(O)C(=CC(O)=Cc1ccccc1)CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),380.27
O=C(O)CC(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),206.2
O=C(O)C=CC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),190.2
C=CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",230.26
C[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",204.22
CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",218.25
O=C1O[C@H](C(O)=Cc2ccccc2)[C@@H]1O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",206.2
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),396.27
O=C1O[C@@H](C(O)=Cc2ccccc2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",380.27
CC[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),220.27
CC(C)[C@@H](CC(O)=Cc1ccccc1)C(=O)O,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),234.3
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC(O)=Cc1ccccc1,"[""AT{'substrate': 'benz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),382.29
